date,index,ln_index,daily_return
1995-07-06,952.93,6.859541448700419,0.01172727518524841
1995-07-07,969.76,6.877048618202975,0.017507169502556152
1995-07-10,976.62,6.884097630631462,0.007049012428486989
1995-07-11,970.22,6.877522849904973,-0.0065747807264893154
1995-07-12,988.63,6.896320146356189,0.01879729645121575
1995-07-13,994.15,6.90188810070409,0.0055679543479012494
1995-07-14,999.33,6.907085054431833,0.005196953727742759
1995-07-17,1005.89,6.9136280007448185,0.006542946312985798
1995-07-18,988.53,6.896218991163806,-0.017409009581012214
1995-07-19,952.87,6.859478483016696,-0.03674050814711016
1995-07-20,960.57,6.867526858262093,0.008048375245397033
1995-07-21,961.77,6.868775336841189,0.0012484785790958242
1995-07-24,978.57,6.886092322345878,0.01731698550468863
1995-07-25,993.75,6.901485665968542,0.01539334362266409
1995-07-26,1000.18,6.907935262784081,0.006449596815539138
1995-07-27,1010.66,6.918358861766328,0.010423598982247206
1995-07-28,1005.28,6.913021388654637,-0.005337473111691082
1995-07-31,1001.21,6.908964547522122,-0.004056841132515032
1995-08-01,991.11,6.898825527160974,-0.010139020361147999
1995-08-02,983.75,6.891371799731613,-0.007453727429361123
1995-08-03,982.7,6.890303885368382,-0.0010679143632312815
1995-08-04,991.09,6.898805347562547,0.008501462194165477
1995-08-07,995.22,6.902963818246007,0.004158470683459647
1995-08-08,997.12,6.904871123802274,0.0019073055562675023
1995-08-09,1005.1,6.912842318030695,0.007971194228420408
1995-08-10,1000.61,6.908365093007763,-0.004477225022931464
1995-08-11,1004.11,6.911856856003212,0.0034917629954485108
1995-08-14,1012.44,6.920118537965536,0.008261681962324019
1995-08-15,1012.37,6.920049395675615,-6.914228992105365e-05
1995-08-16,1025.75,6.933179331322296,0.01312993564668119
1995-08-17,1029.24,6.936575944790331,0.0033966134680349924
1995-08-18,1031.28,6.938556028134849,0.0019800833445184907
1995-08-21,1019.7,6.92726374537018,-0.011292282764669537
1995-08-22,1025.29,6.932730778385529,0.00546703301534901
1995-08-23,1028.19,6.935555253839816,0.00282447545428699
1995-08-24,1020.93,6.928469255579241,-0.007085998260574655
1995-08-25,1019.97,6.927528494081076,-0.0009407614981649104
1995-08-28,1008.15,6.915872247084084,-0.011656246996992081
1995-08-29,1003.64,6.911388670214558,-0.00448357686952594
1995-08-30,1012.61,6.920286435054891,0.008897764840332556
1995-08-31,1020.11,6.927665743600919,0.007379308546028085
1995-09-01,1019.47,6.927038163392242,-0.0006275802086763704
1995-09-05,1039.3,6.9463026885943755,0.019264525202133065
1995-09-06,1044.28,6.951082931717315,0.004780243122939787
1995-09-07,1051.08,6.957573485962998,0.006490554245682567
1995-09-08,1060.03,6.966052488592414,0.008479002629416144
1995-09-11,1066.56,6.972193795119375,0.006141306526960655
1995-09-12,1065.0,6.970730078143525,-0.0014637169758495716
1995-09-13,1067.4,6.972981063899844,0.0022509857563193236
1995-09-14,1066.96,6.972568762314139,-0.00041230158570559894
1995-09-15,1051.1,6.957592513829309,-0.014976248484829924
1995-09-18,1050.18,6.956716857030799,-0.0008756567985095387
1995-09-19,1060.32,6.966326028339917,0.009609171309117315
1995-09-20,1065.09,6.97081458161526,0.004488553275343143
1995-09-21,1058.51,6.9646175378614235,-0.00619704375383634
1995-09-22,1053.39,6.959768813934171,-0.00484872392725233
1995-09-25,1046.15,6.95287203778526,-0.0068967761489107104
1995-09-26,1038.05,6.945099232122558,-0.007772805662701998
1995-09-27,1026.54,6.933949203064612,-0.011150029057946043
1995-09-28,1047.05,6.953731965222161,0.019782762157548817
1995-09-29,1043.54,6.950374058317322,-0.0033579069048395027
1995-10-02,1027.57,6.9349520705705645,-0.015421987746757182
1995-10-03,1020.45,6.92799898545918,-0.006953085111384816
1995-10-04,1002.27,6.910022706424539,-0.01797627903464072
1995-10-05,1014.2,6.921855403360919,0.011832696936379783
1995-10-06,1012.04,6.919723374757991,-0.0021320286029276048
1995-10-09,984.74,6.892377646937814,-0.027345727820176968
1995-10-10,983.47,6.891087134059354,-0.0012905128784606035
1995-10-11,1001.57,6.909324047820585,0.018236913761231044
1995-10-12,1015.63,6.923264388582907,0.013940340762322201
1995-10-13,1018.38,6.925968408401495,0.0027040198185881437
1995-10-16,1018.13,6.925722890332587,-0.0002455180689082681
1995-10-17,1035.44,6.942581736134183,0.016858845801595912
1995-10-18,1045.13,6.951896558575511,0.009314822441328197
1995-10-19,1046.97,6.953655557164894,0.0017589985893833315
1995-10-20,1039.53,6.946523966910485,-0.007131590254409126
1995-10-23,1036.92,6.944010059641308,-0.002513907269176663
1995-10-24,1039.24,6.946244955762661,0.0022348961213527474
1995-10-25,1026.47,6.933881010508291,-0.012363945254370456
1995-10-26,1017.57,6.925172711019205,-0.00870829948908547
1995-10-27,1025.55,6.932984333027912,0.007811622008706998
1995-10-30,1039.69,6.9466778707785855,0.01369353775067328
1995-10-31,1036.06,6.9431803362003315,-0.003497534578253969
1995-11-01,1040.5,6.9474566458336895,0.004276309633358011
1995-11-02,1057.32,6.963492683666638,0.016036037832948935
1995-11-03,1065.66,6.9713496045072905,0.007856920840652037
1995-11-06,1062.14,6.968041019855499,-0.003308584651791513
1995-11-07,1043.9,6.950718978414253,-0.01732204144124605
1995-11-08,1047.94,6.954581611333637,0.003862632919384268
1995-11-09,1065.59,6.971283915357707,0.01670230402406947
1995-11-10,1063.87,6.969668481985822,-0.0016154333718843006
1995-11-13,1058.46,6.964570300536369,-0.005098181449453065
1995-11-14,1040.62,6.94757196835246,-0.016998332183908893
1995-11-15,1041.85,6.948753258016209,0.0011812896637488635
1995-11-16,1044.48,6.951274432895633,0.0025211748794236044
1995-11-17,1045.03,6.951800872120812,0.0005264392251795869
1995-11-20,1029.47,6.936799385683858,-0.015001486436954536
1995-11-21,1024.99,6.932438135427357,-0.004361250256501137
1995-11-22,1021.24,6.928772854204607,-0.0036652812227497833
1995-11-24,1030.17,6.937479116148358,0.008706261943751237
1995-11-27,1029.32,6.9366536690247855,-0.0008254471235726868
1995-11-28,1050.05,6.956593061065437,0.019939392040651427
1995-11-29,1057.57,6.9637291025831445,0.007136041517707525
1995-11-30,1059.2,6.965269185182744,0.0015400825995994794
1995-12-01,1055.31,6.961589841610542,-0.0036793435722017875
1995-12-04,1069.79,6.975217646511864,0.013627804901322094
1995-12-05,1065.89,6.971565409907955,-0.0036522366039095644
1995-12-06,1061.73,6.96765493218997,-0.003910477717984584
1995-12-07,1053.17,6.959559942598154,-0.008094989591816315
1995-12-08,1062.41,6.968295191328473,0.008735248730319611
1995-12-11,1061.5,6.967438281143311,-0.0008569101851625405
1995-12-12,1052.07,6.958514931007927,-0.008923350135384034
1995-12-13,1056.54,6.962754697200742,0.004239766192815075
1995-12-14,1038.19,6.945234091291259,-0.01752060590948279
1995-12-15,1030.48,6.937779992087832,-0.007454099203426878
1995-12-18,1002.56,6.910312007763827,-0.0274679843240051
1995-12-19,1026.41,6.933822556044301,0.023510548280474275
1995-12-20,1025.27,6.9327112715191115,-0.0011112845251899373
1995-12-21,1040.64,6.947591187479336,0.014879915960224643
1995-12-22,1046.89,6.95357914326899,0.005987955789653832
1995-12-26,1049.37,6.955945263079537,0.002366119810546685
1995-12-27,1048.13,6.95476290298947,-0.0011823600900662257
1995-12-28,1042.22,6.949108332465616,-0.005654570523854652
1995-12-29,1052.13,6.958571959807486,0.009463627341870229
1996-01-02,1058.65,6.964749790501945,0.006177830694459097
1996-01-03,1046.26,6.95297717970305,-0.01177261079889469
1996-01-04,1029.82,6.937139308670295,-0.01583787103275558
1996-01-05,1033.47,6.940677351124317,0.0035380424540223387
1996-01-08,1032.37,6.939612408917797,-0.001064942206520314
1996-01-09,998.81,6.906564570369915,-0.033047838547881625
1996-01-10,990.21,6.897917041846234,-0.008647528523681558
1996-01-11,1011.1,6.918794126097353,0.02087708425111945
1996-01-12,1008.23,6.915951597206623,-0.0028425288907305557
1996-01-15,988.57,6.896259454468653,-0.01969214273796993
1996-01-16,995.87,6.9036167269774955,0.0073572725088428825
1996-01-17,998.3,6.90605383234238,0.0024371053648843954
1996-01-18,1007.24,6.914969196000332,0.008915363657951758
1996-01-19,1018.45,6.9260371426601495,0.011067946659817807
1996-01-22,1029.44,6.936770244050662,0.01073310139051209
1996-01-23,1028.04,6.9354093557639525,-0.0013608882867091054
1996-01-24,1043.46,6.950297393247806,0.014888037483853367
1996-01-25,1035.95,6.943074159106492,-0.007223234141314094
1996-01-26,1040.96,6.9478986432849865,0.004824484178494792
1996-01-29,1042.51,6.9493865459530895,0.0014879026681029472
1996-01-30,1051.3,6.957782772581785,0.008396226628695658
1996-01-31,1059.79,6.9658260542715515,0.008043281689766424
1996-02-01,1069.46,6.974909127168527,0.009083072896975075
1996-02-02,1072.11,6.977383948306801,0.0024748211382741303
1996-02-05,1083.34,6.987804140482893,0.010420192176091803
1996-02-06,1089.08,6.993088582126411,0.005284441643518711
1996-02-07,1084.88,6.98922466077969,-0.0038639213467215328
1996-02-08,1093.17,6.996837011306344,0.007612350526653877
1996-02-09,1094.6,6.998144278709818,0.0013072674034741993
1996-02-12,1095.38,6.998856614012407,0.0007123353025892953
1996-02-13,1087.22,6.991379258547055,-0.007477355465351998
1996-02-14,1088.03,6.992124000565157,0.0007447420181021513
1996-02-15,1090.54,6.994428265390798,0.002304264825641056
1996-02-16,1090.71,6.994584139316616,0.0001558739258173958
1996-02-20,1083.24,6.987711829098064,-0.006872310218551725
1996-02-21,1096.85,7.000197714371696,0.012485885273632036
1996-02-22,1117.11,7.018500272286803,0.018302557915107265
1996-02-23,1117.79,7.019108800651369,0.0006085283645660411
1996-02-26,1113.05,7.014859273896338,-0.004249526755031319
1996-02-27,1106.17,7.008658877323003,-0.006200396573334821
1996-02-28,1107.55,7.00990564762707,0.0012467703040668354
1996-02-29,1100.05,7.00311091229889,-0.006794735328179868
1996-03-01,1086.08,6.990330162605806,-0.012780749693083848
1996-03-04,1084.88,6.98922466077969,-0.0011055018261165728
1996-03-05,1096.81,7.000161245639072,0.010936584859382315
1996-03-06,1091.82,6.995601307553207,-0.0045599380858654115
1996-03-07,1093.12,6.996791271720095,0.0011899641668886574
1996-03-08,1063.73,6.96953687830073,-0.02725439341936564
1996-03-11,1080.5,6.985179175946941,0.01564229764621139
1996-03-12,1073.05,6.97826033986749,-0.006918836079450763
1996-03-13,1088.64,6.992684489767442,0.014424149899951999
1996-03-14,1091.07,6.994914145094711,0.002229655327268709
1996-03-15,1099.59,7.00269266203366,0.007778516938948599
1996-03-18,1114.42,7.016089369181796,0.013396707148136677
1996-03-19,1112.5,7.014365014040395,-0.0017243551414010128
1996-03-20,1101.82,7.004718636988589,-0.009646377051805821
1996-03-21,1099.79,7.002874531470093,-0.0018441055184963417
1996-03-22,1102.22,7.005081606811634,0.002207075341541298
1996-03-25,1087.09,6.991259680381885,-0.013821926429748999
1996-03-26,1088.35,6.992418066860846,0.0011583864789610487
1996-03-27,1093.88,6.997486287751731,0.005068220890884767
1996-03-28,1094.83,6.998354379056343,0.000868091304611518
1996-03-29,1101.4,7.004337376828381,0.005982997772038701
1996-04-01,1106.57,7.009020420029653,0.004683043201271886
1996-04-02,1111.29,7.0132767816808546,0.004256361651201246
1996-04-03,1115.85,7.01737172530546,0.004094943624605385
1996-04-04,1118.21,7.0194844714965745,0.0021127461911145673
1996-04-08,1105.66,7.008197720715995,-0.011286750780579169
1996-04-09,1109.15,7.0113492351922435,0.003151514476248174
1996-04-10,1105.28,7.007853975518259,-0.003495259673984563
1996-04-11,1097.14,7.000462072916347,-0.007391902601911582
1996-04-12,1100.94,7.003919639324917,0.0034575664085698676
1996-04-15,1110.44,7.01251161215848,0.008591972833563055
1996-04-16,1124.92,7.025467200998895,0.012955588840414478
1996-04-17,1120.87,7.021860448461548,-0.003606752537346658
1996-04-18,1136.3,7.035532648923963,0.01367220046241524
1996-04-19,1138.7,7.037642539816559,0.0021098908925960558
1996-04-22,1153.5,7.050556077613808,0.012913537797248686
1996-04-23,1166.76,7.061985955609566,0.011429877995757565
1996-04-24,1176.83,7.070579661824289,0.00859370621472344
1996-04-25,1184.17,7.076797386218256,0.006217724393966506
1996-04-26,1186.89,7.079091719717336,0.002294333499080814
1996-04-29,1188.2,7.080194835921641,0.0011031162043044773
1996-04-30,1190.52,7.082145465449812,0.001950629528170822
1996-05-01,1199.66,7.089793462296286,0.007647996846474214
1996-05-02,1178.33,7.071853460804248,-0.017940001492037894
1996-05-03,1184.6,7.077160443842865,0.005306983038616764
1996-05-06,1186.31,7.078602928202463,0.0014424843595985948
1996-05-07,1182.67,7.075529873246678,-0.0030730549557853593
1996-05-08,1183.43,7.076172280605739,0.0006424073590611812
1996-05-09,1187.82,7.079874973291495,0.0037026926857555154
1996-05-10,1202.76,7.092374194824775,0.012499221533280647
1996-05-13,1221.87,7.1081377510937465,0.01576355626897108
1996-05-14,1234.49,7.118413208306901,0.010275457213154482
1996-05-15,1233.56,7.117659576861819,-0.0007536314450815595
1996-05-16,1239.31,7.1223100521095235,0.004650475247704122
1996-05-17,1241.88,7.124381639468082,0.002071587358558169
1996-05-20,1248.11,7.129385686070822,0.005004046602739898
1996-05-21,1244.42,7.1264248368969,-0.002960849173921254
1996-05-22,1247.38,7.12880063061412,0.002375793717219743
1996-05-23,1248.65,7.129818246676103,0.0010176160619828067
1996-05-24,1247.8,7.129137279676686,-0.0006809669994165546
1996-05-28,1236.3,7.119878327012882,-0.00925895266380472
1996-05-29,1225.63,7.111210276493539,-0.008668050519342607
1996-05-30,1233.48,7.117594721812831,0.006384445319292276
1996-05-31,1243.43,7.12562896893681,0.008034247123978489
1996-06-03,1238.73,7.121841940206091,-0.003787028730719122
1996-06-04,1243.68,7.12583000548191,0.003988065275819075
1996-06-05,1249.15,7.130218598991482,0.004388593509572658
1996-06-06,1232.52,7.116816132965713,-0.013402466025769222
1996-06-07,1229.76,7.114574307376479,-0.0022418255892340255
1996-06-10,1230.04,7.114801968162892,0.00022766078641289766
1996-06-11,1230.76,7.1153871437322564,0.0005851755693644378
1996-06-12,1235.47,7.11920674346652,0.003819599734263157
1996-06-13,1225.65,7.111226594498826,-0.007980148967693168
1996-06-14,1213.18,7.101000290350483,-0.010226304148343246
1996-06-17,1207.64,7.096423320834956,-0.004576969515527551
1996-06-18,1183.08,7.07587648637495,-0.020546834460005492
1996-06-19,1179.27,7.072650881952713,-0.0032256044222371827
1996-06-20,1167.34,7.062482935183652,-0.01016794676906052
1996-06-21,1175.44,7.069397824567691,0.006914889384038503
1996-06-24,1182.9,7.075724329551691,0.006326504984000003
1996-06-25,1172.58,7.066961728270041,-0.008762601281650184
1996-06-26,1153.29,7.05037400642347,-0.016587721846570425
1996-06-27,1166.01,7.061342943202992,0.010968936779521599
1996-06-28,1185.02,7.077514931063937,0.01617198786094498
1996-07-01,1197.45,7.087949574759918,0.010434643695981016
1996-07-02,1191.15,7.0826745060093295,-0.005275068750588474
1996-07-03,1181.6,7.07462473121717,-0.00804977479215907
1996-07-05,1158.35,7.054751857716478,-0.019872873500692556
1996-07-08,1148.82,7.046490607613169,-0.008261250103308804
1996-07-09,1153.59,7.050634097977163,0.0041434903639938625
1996-07-10,1141.19,7.039826856595028,-0.010807241382134514
1996-07-11,1106.36,7.008830626407053,-0.03099623018797537
1996-07-12,1103.49,7.006233163580515,-0.002597462826537722
1996-07-15,1060.19,6.966203416326615,-0.04002974725390018
1996-07-16,1053.47,6.959844756331899,-0.006358659994716298
1996-07-17,1086.65,6.990854848151711,0.031010091819812402
1996-07-18,1109.82,7.011953118994513,0.021098270842801803
1996-07-19,1097.68,7.00095414061292,-0.01099897838159336
1996-07-22,1081.39,6.986002529633094,-0.01495161097982578
1996-07-23,1049.07,6.955659336389192,-0.030343193243902
1996-07-24,1042.37,6.949252245657427,-0.0064070907317645975
1996-07-25,1062.39,6.9682763660272675,0.019024120369840247
1996-07-26,1079.44,6.984197667122532,0.015921301095264795
1996-07-29,1066.47,6.972109408120549,-0.012088259001983737
1996-07-30,1071.95,6.97723469875194,0.005125290631391444
1996-07-31,1080.59,6.985262467249063,0.008027768497123056
1996-08-01,1098.85,7.00201945737222,0.01675699012315679
1996-08-02,1124.92,7.025467200998895,0.0234477436266749
1996-08-05,1120.53,7.021557066644284,-0.003910134354610406
1996-08-06,1128.87,7.028972411372803,0.007415344728518569
1996-08-07,1141.11,7.039756751876076,0.010784340503272816
1996-08-08,1137.51,7.0365969419952545,-0.003159809880821207
1996-08-09,1137.27,7.036385932578176,-0.00021100941707885568
1996-08-12,1138.27,7.0372648448929445,0.0008789123147687761
1996-08-13,1126.15,7.026560014747387,-0.010704830145557231
1996-08-14,1133.51,7.033074292140693,0.00651427739330579
1996-08-15,1134.69,7.034114764856021,0.0010404727153279225
1996-08-16,1133.65,7.033197794672652,-0.0009169701833693367
1996-08-19,1130.91,7.030777897352998,-0.002419897319653863
1996-08-20,1124.67,7.02524493827455,-0.005532959078447419
1996-08-21,1126.84,7.027172534129695,0.0019275958551450145
1996-08-22,1143.96,7.042251206293487,0.015078672163792106
1996-08-23,1143.05,7.0414554073699795,-0.0007957989235078955
1996-08-26,1139.22,7.0380990966833785,-0.0033563106866010273
1996-08-27,1149.02,7.046664684137649,0.008565587454270052
1996-08-28,1153.88,7.05088545552593,0.0042207713882813636
1996-08-29,1145.03,7.0431861165184655,-0.007699339007464445
1996-08-30,1141.5,7.04009846596985,-0.0030876505486157058
1996-09-03,1142.29,7.040790298433877,0.0006918324640272644
1996-09-04,1143.82,7.042128816902746,0.001338518468869232
1996-09-05,1125.66,7.026124809283575,-0.016004007619171645
1996-09-06,1139.39,7.03824831045872,0.012123501175145712
1996-09-09,1148.71,7.046394852606632,0.00814654214791144
1996-09-10,1149.43,7.04702144630724,0.0006265937006082467
1996-09-11,1153.95,7.050946118573053,0.003924672265813278
1996-09-12,1165.81,7.061171403375313,0.01022528480225926
1996-09-13,1188.67,7.080590314013523,0.019418910638210107
1996-09-16,1193.96,7.0850307925538605,0.0044404785403378
1996-09-17,1203.31,7.092831371889099,0.007800579335238922
1996-09-18,1205.71,7.0948238840260025,0.001992512136903102
1996-09-19,1212.09,7.100101421298056,0.005277537272053934
1996-09-20,1219.69,7.106352007078188,0.006250585780131601
1996-09-23,1211.47,7.099589777259101,-0.006762229819087473
1996-09-24,1215.27,7.102721553309171,0.0031317760500702008
1996-09-25,1224.66,7.110418533434006,0.007696980124835662
1996-09-26,1227.98,7.113125821929508,0.002707288495501281
1996-09-27,1230.05,7.114810097946762,0.0016842760172544047
1996-09-30,1226.92,7.112262242911319,-0.0025478550354431917
1996-10-01,1221.51,7.107843077320036,-0.004419165591283303
1996-10-02,1236.11,7.119724630821413,0.011881553501376985
1996-10-03,1233.09,7.117278493201237,-0.002446137620175648
1996-10-04,1247.56,7.128944922661474,0.011666429460237104
1996-10-07,1250.87,7.131594588200673,0.0026496655391987645
1996-10-08,1240.15,7.122987619025011,-0.008606969175661838
1996-10-09,1237.98,7.1212362980251935,-0.0017513209998174517
1996-10-10,1236.97,7.120420119875278,-0.0008161781499156362
1996-10-11,1248.27,7.1295138716837645,0.009093751808486594
1996-10-14,1256.36,7.135973930163096,0.006460058479331288
1996-10-15,1258.1,7.137357925357085,0.0013839951939891293
1996-10-16,1250.99,7.131690516829846,-0.005667408527238571
1996-10-17,1241.96,7.124446055855633,-0.007244460974213496
1996-10-18,1242.48,7.124864661261755,0.0004186054061223743
1996-10-21,1236.41,7.119967298222665,-0.0048973630390900524
1996-10-22,1220.0,7.106606137727303,-0.013361160495362512
1996-10-23,1227.88,7.1130443840624835,0.006438246335180864
1996-10-24,1227.0,7.112327444710911,-0.0007169393515722433
1996-10-25,1222.6,7.108735017594625,-0.0035924271162866006
1996-10-28,1215.89,7.103231597907996,-0.005503419686628597
1996-10-29,1203.05,7.092615277870738,-0.010616320037257765
1996-10-30,1206.23,7.09525507220486,0.002639794334121426
1996-10-31,1221.51,7.107843077320036,0.012588005115175882
1996-11-01,1221.78,7.108064090790479,0.00022101347044323205
1996-11-04,1220.48,7.106999502971999,-0.0010645878184796231
1996-11-05,1229.07,7.114013064819562,0.007013561847562855
1996-11-06,1245.49,7.127284305765949,0.013271240946386875
1996-11-07,1254.14,7.1342053577045,0.006921051938551415
1996-11-08,1257.51,7.136888854228557,0.00268349652405675
1996-11-11,1262.67,7.140983805549897,0.00409495132134019
1996-11-12,1256.53,7.136109232544226,-0.004874573005671401
1996-11-13,1260.72,7.1394382653138155,0.003329032769589624
1996-11-14,1270.36,7.147055603851077,0.007617338537261098
1996-11-15,1261.8,7.140294551936709,-0.006761051914367933
1996-11-18,1254.57,7.13454816337292,-0.005746388563788507
1996-11-19,1262.62,7.140944206137547,0.006396042764627019
1996-11-20,1264.94,7.142779969206703,0.0018357630691561155
1996-11-21,1258.08,7.137342028243205,-0.0054379409634979226
1996-11-22,1274.36,7.1501993707837235,0.012857342540518069
1996-11-25,1280.37,7.154904377643148,0.004705006859424543
1996-11-26,1281.2,7.155552417735003,0.000648040091855151
1996-11-27,1287.32,7.160317816938903,0.004765399203900067
1996-11-29,1292.61,7.16441870914422,0.004100892205316953
1996-12-02,1299.82,7.169981072324482,0.005562363180262153
1996-12-03,1300.37,7.170404118338968,0.0004230460144860615
1996-12-04,1297.02,7.1678246043980165,-0.0025795139409519052
1996-12-05,1300.12,7.170211846881843,0.0023872424838264905
1996-12-06,1287.68,7.160597428591211,-0.009614418290632365
1996-12-09,1316.27,7.182557258014609,0.021959829423398247
1996-12-10,1312.55,7.179727088978269,-0.0028301690363399246
1996-12-11,1309.12,7.177110434741033,-0.0026166542372356716
1996-12-12,1298.33,7.168834102239348,-0.008276332501685246
1996-12-13,1284.91,7.158443955965975,-0.010390146273373091
1996-12-16,1260.98,7.13964447541091,-0.01879948055506464
1996-12-17,1266.32,7.143870335377483,0.004225859966572543
1996-12-18,1285.38,7.158809673457183,0.01493933807970027
1996-12-19,1295.86,7.1669298463857745,0.008120172928591352
1996-12-20,1288.56,7.161280594782424,-0.0056492516033506135
1996-12-23,1279.52,7.15424028658358,-0.0070403081988441585
1996-12-24,1287.63,7.160558598314462,0.0063183117308822645
1996-12-26,1294.57,7.165933872662002,0.005375274347540149
1996-12-27,1291.38,7.163466693004143,-0.002467179657859475
1996-12-30,1287.75,7.160651788445694,-0.002814904558448461
1996-12-31,1291.03,7.163195628376804,0.002543839931109737
1997-01-02,1280.7,7.155162082432026,-0.008033545944777565
1997-01-03,1310.68,7.178301365487183,0.023139283055156668
1997-01-06,1316.4,7.182656017069185,0.004354651582001878
1997-01-07,1327.73,7.191225996112426,0.00856997904324075
1997-01-08,1320.35,7.185652131949118,-0.005573864163308073
1997-01-09,1326.2,7.190072988934768,0.00442085698565009
1997-01-10,1332.02,7.194451866002625,0.004378877067857445
1997-01-13,1330.91,7.193618197776808,-0.0008336682258169859
1997-01-14,1346.36,7.205159933582041,0.011541735805232989
1997-01-15,1333.53,7.1955848405568625,-0.00957509302517856
1997-01-16,1340.58,7.2008576351194495,0.005272794562587002
1997-01-17,1349.05,7.207155920013101,0.006298284893651029
1997-01-20,1364.28,7.218382095929016,0.011226175915915348
1997-01-21,1376.97,7.227640711998951,0.009258616069935499
1997-01-22,1388.06,7.2356623677981675,0.008021655799216099
1997-01-23,1378.37,7.228656920612392,-0.007005447185775893
1997-01-24,1363.83,7.218052197204931,-0.010604723407460881
1997-01-27,1352.81,7.2099391896327445,-0.008113007572186248
1997-01-28,1354.37,7.211091680544077,0.0011524909113322934
1997-01-29,1355.17,7.211682186698809,0.0005905061547322177
1997-01-30,1371.02,7.223310267347962,0.011628080649153105
1997-01-31,1379.85,7.2297300765912755,0.0064198092433134235
1997-02-03,1376.05,7.2269723550424105,-0.0027577215488649998
1997-02-04,1373.75,7.225299505717831,-0.0016728493245796727
1997-02-05,1348.44,7.206703647707811,-0.01859585801001984
1997-02-06,1346.4,7.205189642876596,-0.001514004831214777
1997-02-07,1357.71,7.213554735976475,0.008365093099878429
1997-02-10,1335.34,7.1969412200564244,-0.016613515920050226
1997-02-11,1331.51,7.194068915552484,-0.0028723045039402706
1997-02-12,1358.96,7.2144749803110555,0.02040606475857132
1997-02-13,1370.81,7.2231570849840585,0.00868210467300301
1997-02-14,1367.19,7.22051281755579,-0.0026442674282680656
1997-02-18,1365.79,7.219488294783974,-0.0010245227718161942
1997-02-19,1365.58,7.219334525795947,-0.00015376898802710315
1997-02-20,1347.4,7.205932088526559,-0.013402437269387946
1997-02-21,1334.32,7.196177077768918,-0.00975501075764118
1997-02-24,1345.08,7.204208769821005,0.008031692052086647
1997-02-25,1347.69,7.206147294698613,0.0019385248776080388
1997-02-26,1340.55,7.200835256495511,-0.005312038203101999
1997-02-27,1312.66,7.179810891797902,-0.02102436469760871
1997-02-28,1309.0,7.1770187659099,-0.0027921258880017064
1997-03-03,1311.18,7.178682774110116,0.0016640082002155054
1997-03-04,1317.37,7.183392603820387,0.004709829710271229
1997-03-05,1329.09,7.192249776510637,0.008857172690249548
1997-03-06,1315.43,7.181918887357979,-0.010330889152657896
1997-03-07,1311.8,7.179155518859635,-0.002763368498343688
1997-03-10,1322.72,7.1874455015043655,0.008289982644730465
1997-03-11,1316.76,7.182929452790708,-0.004516048713657739
1997-03-12,1304.13,7.1732914307690905,-0.009638022021617232
1997-03-13,1293.28,7.164936905985535,-0.008354524783555917
1997-03-14,1292.97,7.164697176646542,-0.00023972933899241156
1997-03-17,1279.43,7.154169945232606,-0.010527231413935745
1997-03-18,1269.34,7.1462523593301945,-0.007917585902411872
1997-03-19,1249.29,7.1303306689232375,-0.015921690406957012
1997-03-20,1259.26,7.13827952582909,0.007948856905852786
1997-03-21,1254.07,7.134149541006522,-0.004129984822568211
1997-03-24,1242.64,7.124993427679652,-0.009156113326870496
1997-03-25,1248.06,7.129345624696792,0.004352197017140291
1997-03-26,1269.08,7.146047507492509,0.016701882795716827
1997-03-27,1249.51,7.130506753444262,-0.015540754048246619
1997-03-31,1221.7,7.107998610410014,-0.022508143034247752
1997-04-01,1216.93,7.1040865728451905,-0.003912037564823834
1997-04-02,1201.0,7.0909098220799835,-0.013176750765206968
1997-04-03,1213.76,7.101478258500534,0.010568436420550498
1997-04-04,1236.73,7.120226078560039,0.018747820059505038
1997-04-07,1251.35,7.131978247515911,0.011752168955871944
1997-04-08,1257.37,7.136777516908173,0.004799269392261607
1997-04-09,1249.43,7.13044272629673,-0.00633479061144282
1997-04-10,1235.77,7.119449536559439,-0.010993189737290798
1997-04-11,1206.9,7.095810367623852,-0.023639168935586596
1997-04-14,1216.41,7.103659176749359,0.007848809125506229
1997-04-15,1212.88,7.100752975773326,-0.002906200976032558
1997-04-16,1210.27,7.098598754194517,-0.002154221578809512
1997-04-17,1217.07,7.104201609821488,0.0056028556269716034
1997-04-18,1222.57,7.108710479423453,0.00450886960196506
1997-04-21,1203.95,7.093363096767242,-0.01534738265621094
1997-04-22,1212.74,7.1006375413687985,0.00727444460155624
1997-04-23,1227.14,7.11244153763157,0.011803996262771399
1997-04-24,1228.1,7.113223538616339,0.0007820009847687714
1997-04-25,1209.29,7.0977886895103675,-0.01543484910597126
1997-04-28,1217.03,7.104168743464309,0.006380053953941811
1997-04-29,1242.63,7.12498538026428,0.020816636799970922
1997-04-30,1260.76,7.139469992712013,0.014484612447732914
1997-05-01,1270.5,7.1471658027602185,0.007695810048205409
1997-05-02,1305.33,7.174211161352882,0.027045358592663327
1997-05-05,1339.24,7.19985756786741,0.025646406514527875
1997-05-06,1328.3,7.1916552081384575,-0.008202359728952224
1997-05-07,1322.91,7.187589134590116,-0.004066073548341542
1997-05-08,1330.83,7.193558086721615,0.005968952131499172
1997-05-09,1335.05,7.196724023316517,0.0031659365949021634
1997-05-12,1344.19,7.203546880139052,0.006822856822534362
